scaled_data[0], 0x0001, ,0001,1,1
scaled_data[1], 0x0001, ,0001,1,1
scaled_data[2], 0x0001, ,0001,1,1
scaled_data[3], 0x0001, ,0001,1,1
scaled_data[4], 0x0000, ,0000,0,0
scaled_data[5], 0x0000, ,0000,0,0
scaled_data[6], 0xFFFF, ,FFFF,65535,-1
scaled_data[7], 0xFFFF, ,FFFF,65535,-1
scaled_data[8], 0xFFFF, ,FFFF,65535,-1
scaled_data[9], 0x0000, ,0000,0,0
scaled_data[10], 0x0001, ,0001,1,1
scaled_data[11], 0x0001, ,0001,1,1
scaled_data[12], 0x0001, ,0001,1,1
scaled_data[13], 0x0001, ,0001,1,1
scaled_data[14], 0x0001, ,0001,1,1
scaled_data[15], 0xFFFF, ,FFFF,65535,-1
scaled_data[16], 0xFFFF, ,FFFF,65535,-1
scaled_data[17], 0xFFFF, ,FFFF,65535,-1
scaled_data[18], 0x0000, ,0000,0,0
scaled_data[19], 0x0000, ,0000,0,0
scaled_data[20], 0x0001, ,0001,1,1
scaled_data[21], 0x0001, ,0001,1,1
scaled_data[22], 0x0001, ,0001,1,1
scaled_data[23], 0x0001, ,0001,1,1
scaled_data[24], 0x0000, ,0000,0,0
scaled_data[25], 0x0000, ,0000,0,0
scaled_data[26], 0xFFFF, ,FFFF,65535,-1
scaled_data[27], 0xFFFF, ,FFFF,65535,-1
scaled_data[28], 0xFFFF, ,FFFF,65535,-1
scaled_data[29], 0x0000, ,0000,0,0
scaled_data[30], 0x0000, ,0000,0,0
scaled_data[31], 0x0001, ,0001,1,1
scaled_data[32], 0x0001, ,0001,1,1
scaled_data[33], 0x0001, ,0001,1,1
scaled_data[34], 0x0001, ,0001,1,1
scaled_data[35], 0x0000, ,0000,0,0
scaled_data[36], 0x0000, ,0000,0,0
scaled_data[37], 0xFFFF, ,FFFF,65535,-1
scaled_data[38], 0xFFFF, ,FFFF,65535,-1
scaled_data[39], 0xFFFF, ,FFFF,65535,-1
scaled_data[40], 0x0000, ,0000,0,0
scaled_data[41], 0x0001, ,0001,1,1
scaled_data[42], 0x0001, ,0001,1,1
scaled_data[43], 0x0001, ,0001,1,1
scaled_data[44], 0x0001, ,0001,1,1
scaled_data[45], 0x0001, ,0001,1,1
scaled_data[46], 0xFFFF, ,FFFF,65535,-1
scaled_data[47], 0xFFFF, ,FFFF,65535,-1
scaled_data[48], 0xFFFF, ,FFFF,65535,-1
scaled_data[49], 0x0000, ,0000,0,0
scaled_data[50], 0x0000, ,0000,0,0
scaled_data[51], 0x0001, ,0001,1,1
scaled_data[52], 0x0001, ,0001,1,1
scaled_data[53], 0x0001, ,0001,1,1
scaled_data[54], 0x0001, ,0001,1,1
scaled_data[55], 0x0000, ,0000,0,0
scaled_data[56], 0x0000, ,0000,0,0
scaled_data[57], 0xFFFF, ,FFFF,65535,-1
scaled_data[58], 0xFFFF, ,FFFF,65535,-1
scaled_data[59], 0xFFFF, ,FFFF,65535,-1
scaled_data[60], 0x0000, ,0000,0,0
scaled_data[61], 0x0001, ,0001,1,1
scaled_data[62], 0x0001, ,0001,1,1
scaled_data[63], 0x0001, ,0001,1,1
scaled_data[64], 0x0001, ,0001,1,1
scaled_data[65], 0x0001, ,0001,1,1
scaled_data[66], 0xFFFF, ,FFFF,65535,-1
scaled_data[67], 0xFFFF, ,FFFF,65535,-1
scaled_data[68], 0xFFFF, ,FFFF,65535,-1
scaled_data[69], 0x0000, ,0000,0,0
scaled_data[70], 0x0000, ,0000,0,0
scaled_data[71], 0x0001, ,0001,1,1
scaled_data[72], 0x0001, ,0001,1,1
scaled_data[73], 0x0001, ,0001,1,1
scaled_data[74], 0x0001, ,0001,1,1
scaled_data[75], 0x0000, ,0000,0,0
scaled_data[76], 0x0000, ,0000,0,0
scaled_data[77], 0xFFFF, ,FFFF,65535,-1
scaled_data[78], 0xFFFF, ,FFFF,65535,-1
scaled_data[79], 0xFFFF, ,FFFF,65535,-1
scaled_data[80], 0x0000, ,0000,0,0
scaled_data[81], 0x0000, ,0000,0,0
scaled_data[82], 0x0001, ,0001,1,1
scaled_data[83], 0x0001, ,0001,1,1
scaled_data[84], 0x0001, ,0001,1,1
scaled_data[85], 0x0001, ,0001,1,1
scaled_data[86], 0x0000, ,0000,0,0
scaled_data[87], 0x0000, ,0000,0,0
scaled_data[88], 0xFFFF, ,FFFF,65535,-1
scaled_data[89], 0xFFFF, ,FFFF,65535,-1
scaled_data[90], 0xFFFF, ,FFFF,65535,-1
scaled_data[91], 0x0000, ,0000,0,0
scaled_data[92], 0x0001, ,0001,1,1
scaled_data[93], 0x0001, ,0001,1,1
scaled_data[94], 0x0001, ,0001,1,1
scaled_data[95], 0x0001, ,0001,1,1
scaled_data[96], 0x0001, ,0001,1,1
scaled_data[97], 0xFFFF, ,FFFF,65535,-1
scaled_data[98], 0xFFFF, ,FFFF,65535,-1
scaled_data[99], 0xFFFF, ,FFFF,65535,-1
scaled_data[100], 0x0000, ,0000,0,0
scaled_data[101], 0x0000, ,0000,0,0
scaled_data[102], 0x0001, ,0001,1,1
scaled_data[103], 0x0001, ,0001,1,1
scaled_data[104], 0x0001, ,0001,1,1
scaled_data[105], 0x0001, ,0001,1,1
scaled_data[106], 0x0000, ,0000,0,0
scaled_data[107], 0x0000, ,0000,0,0
scaled_data[108], 0xFFFF, ,FFFF,65535,-1
scaled_data[109], 0xFFFF, ,FFFF,65535,-1
scaled_data[110], 0xFFFF, ,FFFF,65535,-1
scaled_data[111], 0x0000, ,0000,0,0
scaled_data[112], 0x0001, ,0001,1,1
scaled_data[113], 0x0001, ,0001,1,1
scaled_data[114], 0x0001, ,0001,1,1
scaled_data[115], 0x0001, ,0001,1,1
scaled_data[116], 0x0001, ,0001,1,1
scaled_data[117], 0xFFFF, ,FFFF,65535,-1
scaled_data[118], 0xFFFF, ,FFFF,65535,-1
scaled_data[119], 0xFFFF, ,FFFF,65535,-1
scaled_data[120], 0x0000, ,0000,0,0
scaled_data[121], 0x0000, ,0000,0,0
scaled_data[122], 0x0001, ,0001,1,1
scaled_data[123], 0x0001, ,0001,1,1
scaled_data[124], 0x0001, ,0001,1,1
scaled_data[125], 0x0001, ,0001,1,1
scaled_data[126], 0x0001, ,0001,1,1
scaled_data[127], 0xFFFF, ,FFFF,65535,-1
scaled_data[128], 0xFFFF, ,FFFF,65535,-1
scaled_data[129], 0xFFFF, ,FFFF,65535,-1
scaled_data[130], 0x0000, ,0000,0,0
scaled_data[131], 0x0000, ,0000,0,0
scaled_data[132], 0x0001, ,0001,1,1
scaled_data[133], 0x0001, ,0001,1,1
scaled_data[134], 0x0001, ,0001,1,1
scaled_data[135], 0x0001, ,0001,1,1
scaled_data[136], 0x0000, ,0000,0,0
scaled_data[137], 0x0000, ,0000,0,0
scaled_data[138], 0xFFFF, ,FFFF,65535,-1
scaled_data[139], 0xFFFF, ,FFFF,65535,-1
scaled_data[140], 0xFFFF, ,FFFF,65535,-1
scaled_data[141], 0x0000, ,0000,0,0
scaled_data[142], 0x0001, ,0001,1,1
scaled_data[143], 0x0001, ,0001,1,1
scaled_data[144], 0x0001, ,0001,1,1
scaled_data[145], 0x0001, ,0001,1,1
scaled_data[146], 0x0001, ,0001,1,1
scaled_data[147], 0xFFFF, ,FFFF,65535,-1
scaled_data[148], 0xFFFF, ,FFFF,65535,-1
scaled_data[149], 0xFFFF, ,FFFF,65535,-1
scaled_data[150], 0x0000, ,0000,0,0
scaled_data[151], 0x0000, ,0000,0,0
scaled_data[152], 0x0001, ,0001,1,1
scaled_data[153], 0x0001, ,0001,1,1
scaled_data[154], 0x0001, ,0001,1,1
scaled_data[155], 0x0001, ,0001,1,1
scaled_data[156], 0x0000, ,0000,0,0
scaled_data[157], 0x0000, ,0000,0,0
scaled_data[158], 0xFFFF, ,FFFF,65535,-1
scaled_data[159], 0xFFFF, ,FFFF,65535,-1
scaled_data[160], 0xFFFF, ,FFFF,65535,-1
scaled_data[161], 0x0000, ,0000,0,0
scaled_data[162], 0x0001, ,0001,1,1
scaled_data[163], 0x0001, ,0001,1,1
scaled_data[164], 0x0001, ,0001,1,1
scaled_data[165], 0x0001, ,0001,1,1
scaled_data[166], 0x0001, ,0001,1,1
scaled_data[167], 0xFFFF, ,FFFF,65535,-1
scaled_data[168], 0xFFFF, ,FFFF,65535,-1
scaled_data[169], 0xFFFF, ,FFFF,65535,-1
scaled_data[170], 0x0000, ,0000,0,0
scaled_data[171], 0x0000, ,0000,0,0
scaled_data[172], 0x0001, ,0001,1,1
scaled_data[173], 0x0001, ,0001,1,1
scaled_data[174], 0x0001, ,0001,1,1
scaled_data[175], 0x0001, ,0001,1,1
scaled_data[176], 0x0000, ,0000,0,0
scaled_data[177], 0x0000, ,0000,0,0
scaled_data[178], 0xFFFF, ,FFFF,65535,-1
scaled_data[179], 0xFFFF, ,FFFF,65535,-1
scaled_data[180], 0xFFFF, ,FFFF,65535,-1
scaled_data[181], 0x0000, ,0000,0,0
scaled_data[182], 0x0000, ,0000,0,0
scaled_data[183], 0x0001, ,0001,1,1
scaled_data[184], 0x0001, ,0001,1,1
scaled_data[185], 0x0001, ,0001,1,1
scaled_data[186], 0x0001, ,0001,1,1
scaled_data[187], 0x0000, ,0000,0,0
scaled_data[188], 0x0000, ,0000,0,0
scaled_data[189], 0xFFFF, ,FFFF,65535,-1
scaled_data[190], 0xFFFF, ,FFFF,65535,-1
scaled_data[191], 0xFFFF, ,FFFF,65535,-1
scaled_data[192], 0x0000, ,0000,0,0
scaled_data[193], 0x0001, ,0001,1,1
scaled_data[194], 0x0001, ,0001,1,1
scaled_data[195], 0x0001, ,0001,1,1
scaled_data[196], 0x0001, ,0001,1,1
scaled_data[197], 0x0001, ,0001,1,1
scaled_data[198], 0xFFFF, ,FFFF,65535,-1
scaled_data[199], 0xFFFF, ,FFFF,65535,-1
scaled_data[200], 0xFFFF, ,FFFF,65535,-1
scaled_data[201], 0x0000, ,0000,0,0
scaled_data[202], 0x0000, ,0000,0,0
scaled_data[203], 0x0001, ,0001,1,1
scaled_data[204], 0x0001, ,0001,1,1
scaled_data[205], 0x0001, ,0001,1,1
scaled_data[206], 0x0001, ,0001,1,1
scaled_data[207], 0x0000, ,0000,0,0
scaled_data[208], 0x0000, ,0000,0,0
scaled_data[209], 0xFFFF, ,FFFF,65535,-1
scaled_data[210], 0xFFFF, ,FFFF,65535,-1
scaled_data[211], 0xFFFF, ,FFFF,65535,-1
scaled_data[212], 0x0000, ,0000,0,0
scaled_data[213], 0x0001, ,0001,1,1
scaled_data[214], 0x0001, ,0001,1,1
scaled_data[215], 0x0001, ,0001,1,1
scaled_data[216], 0x0001, ,0001,1,1
scaled_data[217], 0x0001, ,0001,1,1
scaled_data[218], 0xFFFF, ,FFFF,65535,-1
scaled_data[219], 0xFFFF, ,FFFF,65535,-1
scaled_data[220], 0xFFFF, ,FFFF,65535,-1
scaled_data[221], 0x0000, ,0000,0,0
scaled_data[222], 0x0000, ,0000,0,0
scaled_data[223], 0x0001, ,0001,1,1
scaled_data[224], 0x0001, ,0001,1,1
scaled_data[225], 0x0001, ,0001,1,1
scaled_data[226], 0x0001, ,0001,1,1
scaled_data[227], 0x0001, ,0001,1,1
scaled_data[228], 0xFFFF, ,FFFF,65535,-1
scaled_data[229], 0xFFFF, ,FFFF,65535,-1
scaled_data[230], 0xFFFF, ,FFFF,65535,-1
scaled_data[231], 0x0000, ,0000,0,0
scaled_data[232], 0x0001, ,0001,1,1
scaled_data[233], 0x0001, ,0001,1,1
scaled_data[234], 0x0001, ,0001,1,1
scaled_data[235], 0x0001, ,0001,1,1
scaled_data[236], 0x0001, ,0001,1,1
scaled_data[237], 0x0000, ,0000,0,0
scaled_data[238], 0xFFFF, ,FFFF,65535,-1
scaled_data[239], 0xFFFF, ,FFFF,65535,-1
scaled_data[240], 0xFFFF, ,FFFF,65535,-1
scaled_data[241], 0x0000, ,0000,0,0
scaled_data[242], 0x0001, ,0001,1,1
scaled_data[243], 0x0001, ,0001,1,1
scaled_data[244], 0x0001, ,0001,1,1
scaled_data[245], 0x0001, ,0001,1,1
scaled_data[246], 0x0001, ,0001,1,1
scaled_data[247], 0xFFFF, ,FFFF,65535,-1
scaled_data[248], 0xFFFF, ,FFFF,65535,-1
scaled_data[249], 0xFFFF, ,FFFF,65535,-1
scaled_data[250], 0x0000, ,0000,0,0
scaled_data[251], 0x0000, ,0000,0,0
scaled_data[252], 0x0001, ,0001,1,1
scaled_data[253], 0x0001, ,0001,1,1
scaled_data[254], 0x0001, ,0001,1,1
scaled_data[255], 0x0001, ,0001,1,1
scaled_data[256], 0x0000, ,0000,0,0
scaled_data[257], 0x0000, ,0000,0,0
scaled_data[258], 0xFFFF, ,FFFF,65535,-1
scaled_data[259], 0xFFFF, ,FFFF,65535,-1
scaled_data[260], 0xFFFF, ,FFFF,65535,-1
scaled_data[261], 0x0000, ,0000,0,0
scaled_data[262], 0x0001, ,0001,1,1
scaled_data[263], 0x0001, ,0001,1,1
scaled_data[264], 0x0001, ,0001,1,1
scaled_data[265], 0x0001, ,0001,1,1
scaled_data[266], 0x0001, ,0001,1,1
scaled_data[267], 0xFFFF, ,FFFF,65535,-1
scaled_data[268], 0xFFFF, ,FFFF,65535,-1
scaled_data[269], 0xFFFF, ,FFFF,65535,-1
scaled_data[270], 0x0000, ,0000,0,0
scaled_data[271], 0x0000, ,0000,0,0
scaled_data[272], 0x0001, ,0001,1,1
scaled_data[273], 0x0001, ,0001,1,1
scaled_data[274], 0x0001, ,0001,1,1
scaled_data[275], 0x0001, ,0001,1,1
scaled_data[276], 0x0000, ,0000,0,0
scaled_data[277], 0x0000, ,0000,0,0
scaled_data[278], 0xFFFF, ,FFFF,65535,-1
scaled_data[279], 0xFFFF, ,FFFF,65535,-1
scaled_data[280], 0xFFFF, ,FFFF,65535,-1
scaled_data[281], 0x0000, ,0000,0,0
scaled_data[282], 0x0001, ,0001,1,1
scaled_data[283], 0x0001, ,0001,1,1
scaled_data[284], 0x0001, ,0001,1,1
scaled_data[285], 0x0001, ,0001,1,1
scaled_data[286], 0x0001, ,0001,1,1
scaled_data[287], 0xFFFF, ,FFFF,65535,-1
scaled_data[288], 0xFFFF, ,FFFF,65535,-1
scaled_data[289], 0xFFFF, ,FFFF,65535,-1
scaled_data[290], 0x0000, ,0000,0,0
scaled_data[291], 0x0000, ,0000,0,0
scaled_data[292], 0x0001, ,0001,1,1
scaled_data[293], 0x0001, ,0001,1,1
scaled_data[294], 0x0001, ,0001,1,1
scaled_data[295], 0x0001, ,0001,1,1
scaled_data[296], 0x0001, ,0001,1,1
scaled_data[297], 0xFFFF, ,FFFF,65535,-1
scaled_data[298], 0xFFFF, ,FFFF,65535,-1
scaled_data[299], 0xFFFF, ,FFFF,65535,-1
scaled_data[300], 0x0000, ,0000,0,0
scaled_data[301], 0x0001, ,0001,1,1
scaled_data[302], 0x0001, ,0001,1,1
scaled_data[303], 0x0001, ,0001,1,1
scaled_data[304], 0x0001, ,0001,1,1
scaled_data[305], 0x0001, ,0001,1,1
scaled_data[306], 0x0000, ,0000,0,0
scaled_data[307], 0xFFFF, ,FFFF,65535,-1
scaled_data[308], 0xFFFF, ,FFFF,65535,-1
scaled_data[309], 0xFFFF, ,FFFF,65535,-1
scaled_data[310], 0x0000, ,0000,0,0
scaled_data[311], 0x0001, ,0001,1,1
scaled_data[312], 0x0001, ,0001,1,1
scaled_data[313], 0x0001, ,0001,1,1
scaled_data[314], 0x0001, ,0001,1,1
scaled_data[315], 0x0001, ,0001,1,1
scaled_data[316], 0xFFFF, ,FFFF,65535,-1
scaled_data[317], 0xFFFF, ,FFFF,65535,-1
scaled_data[318], 0xFFFF, ,FFFF,65535,-1
scaled_data[319], 0x0000, ,0000,0,0
scaled_data[320], 0x0000, ,0000,0,0
scaled_data[321], 0x0001, ,0001,1,1
scaled_data[322], 0x0001, ,0001,1,1
scaled_data[323], 0x0001, ,0001,1,1
scaled_data[324], 0x0001, ,0001,1,1
scaled_data[325], 0x0000, ,0000,0,0
scaled_data[326], 0x0000, ,0000,0,0
scaled_data[327], 0xFFFF, ,FFFF,65535,-1
scaled_data[328], 0xFFFF, ,FFFF,65535,-1
scaled_data[329], 0xFFFF, ,FFFF,65535,-1
scaled_data[330], 0x0000, ,0000,0,0
scaled_data[331], 0x0001, ,0001,1,1
scaled_data[332], 0x0001, ,0001,1,1
scaled_data[333], 0x0001, ,0001,1,1
scaled_data[334], 0x0001, ,0001,1,1
scaled_data[335], 0x0001, ,0001,1,1
scaled_data[336], 0xFFFF, ,FFFF,65535,-1
scaled_data[337], 0xFFFF, ,FFFF,65535,-1
scaled_data[338], 0xFFFF, ,FFFF,65535,-1
scaled_data[339], 0x0000, ,0000,0,0
scaled_data[340], 0x0000, ,0000,0,0
scaled_data[341], 0x0001, ,0001,1,1
scaled_data[342], 0x0001, ,0001,1,1
scaled_data[343], 0x0001, ,0001,1,1
scaled_data[344], 0x0001, ,0001,1,1
scaled_data[345], 0x0000, ,0000,0,0
scaled_data[346], 0x0000, ,0000,0,0
scaled_data[347], 0xFFFF, ,FFFF,65535,-1
scaled_data[348], 0xFFFF, ,FFFF,65535,-1
scaled_data[349], 0xFFFF, ,FFFF,65535,-1
scaled_data[350], 0x0000, ,0000,0,0
scaled_data[351], 0x0001, ,0001,1,1
scaled_data[352], 0x0001, ,0001,1,1
scaled_data[353], 0x0001, ,0001,1,1
scaled_data[354], 0x0001, ,0001,1,1
scaled_data[355], 0x0001, ,0001,1,1
scaled_data[356], 0xFFFF, ,FFFF,65535,-1
scaled_data[357], 0xFFFF, ,FFFF,65535,-1
scaled_data[358], 0xFFFF, ,FFFF,65535,-1
scaled_data[359], 0x0000, ,0000,0,0
scaled_data[360], 0x0000, ,0000,0,0
scaled_data[361], 0x0001, ,0001,1,1
scaled_data[362], 0x0001, ,0001,1,1
scaled_data[363], 0x0001, ,0001,1,1
scaled_data[364], 0x0001, ,0001,1,1
scaled_data[365], 0x0001, ,0001,1,1
scaled_data[366], 0xFFFF, ,FFFF,65535,-1
scaled_data[367], 0xFFFF, ,FFFF,65535,-1
scaled_data[368], 0xFFFF, ,FFFF,65535,-1
scaled_data[369], 0x0000, ,0000,0,0
scaled_data[370], 0x0001, ,0001,1,1
scaled_data[371], 0x0001, ,0001,1,1
scaled_data[372], 0x0001, ,0001,1,1
scaled_data[373], 0x0001, ,0001,1,1
scaled_data[374], 0x0001, ,0001,1,1
scaled_data[375], 0xFFFF, ,FFFF,65535,-1
scaled_data[376], 0xFFFF, ,FFFF,65535,-1
scaled_data[377], 0xFFFF, ,FFFF,65535,-1
scaled_data[378], 0x0000, ,0000,0,0
scaled_data[379], 0x0000, ,0000,0,0
scaled_data[380], 0x0001, ,0001,1,1
scaled_data[381], 0x0001, ,0001,1,1
scaled_data[382], 0x0001, ,0001,1,1
scaled_data[383], 0x0001, ,0001,1,1
scaled_data[384], 0x0001, ,0001,1,1
scaled_data[385], 0xFFFF, ,FFFF,65535,-1
scaled_data[386], 0xFFFF, ,FFFF,65535,-1
scaled_data[387], 0xFFFF, ,FFFF,65535,-1
scaled_data[388], 0x0000, ,0000,0,0
scaled_data[389], 0x0000, ,0000,0,0
scaled_data[390], 0x0001, ,0001,1,1
scaled_data[391], 0x0001, ,0001,1,1
scaled_data[392], 0x0001, ,0001,1,1
scaled_data[393], 0x0001, ,0001,1,1
scaled_data[394], 0x0000, ,0000,0,0
scaled_data[395], 0x0000, ,0000,0,0
scaled_data[396], 0xFFFF, ,FFFF,65535,-1
scaled_data[397], 0xFFFF, ,FFFF,65535,-1
scaled_data[398], 0xFFFF, ,FFFF,65535,-1
scaled_data[399], 0x0000, ,0000,0,0
scaled_data[400], 0x0001, ,0001,1,1
scaled_data[401], 0x0001, ,0001,1,1
scaled_data[402], 0x0001, ,0001,1,1
scaled_data[403], 0x0001, ,0001,1,1
scaled_data[404], 0x0001, ,0001,1,1
scaled_data[405], 0xFFFF, ,FFFF,65535,-1
scaled_data[406], 0xFFFF, ,FFFF,65535,-1
scaled_data[407], 0xFFFF, ,FFFF,65535,-1
scaled_data[408], 0x0000, ,0000,0,0
scaled_data[409], 0x0000, ,0000,0,0
scaled_data[410], 0x0001, ,0001,1,1
scaled_data[411], 0x0001, ,0001,1,1
scaled_data[412], 0x0001, ,0001,1,1
scaled_data[413], 0x0001, ,0001,1,1
scaled_data[414], 0x0000, ,0000,0,0
scaled_data[415], 0x0000, ,0000,0,0
scaled_data[416], 0xFFFF, ,FFFF,65535,-1
scaled_data[417], 0xFFFF, ,FFFF,65535,-1
scaled_data[418], 0xFFFF, ,FFFF,65535,-1
scaled_data[419], 0x0000, ,0000,0,0
scaled_data[420], 0x0001, ,0001,1,1
scaled_data[421], 0x0001, ,0001,1,1
scaled_data[422], 0x0001, ,0001,1,1
scaled_data[423], 0x0001, ,0001,1,1
scaled_data[424], 0x0001, ,0001,1,1
scaled_data[425], 0xFFFF, ,FFFF,65535,-1
scaled_data[426], 0xFFFF, ,FFFF,65535,-1
scaled_data[427], 0xFFFF, ,FFFF,65535,-1
scaled_data[428], 0x0000, ,0000,0,0
scaled_data[429], 0x0000, ,0000,0,0
scaled_data[430], 0x0001, ,0001,1,1
scaled_data[431], 0x0001, ,0001,1,1
scaled_data[432], 0x0001, ,0001,1,1
scaled_data[433], 0x0001, ,0001,1,1
scaled_data[434], 0x0000, ,0000,0,0
scaled_data[435], 0x0000, ,0000,0,0
scaled_data[436], 0xFFFF, ,FFFF,65535,-1
scaled_data[437], 0xFFFF, ,FFFF,65535,-1
scaled_data[438], 0xFFFF, ,FFFF,65535,-1
scaled_data[439], 0x0000, ,0000,0,0
scaled_data[440], 0x0000, ,0000,0,0
scaled_data[441], 0x0001, ,0001,1,1
scaled_data[442], 0x0001, ,0001,1,1
scaled_data[443], 0x0001, ,0001,1,1
scaled_data[444], 0x0001, ,0001,1,1
scaled_data[445], 0x0000, ,0000,0,0
scaled_data[446], 0x0000, ,0000,0,0
scaled_data[447], 0xFFFF, ,FFFF,65535,-1
scaled_data[448], 0xFFFF, ,FFFF,65535,-1
scaled_data[449], 0xFFFF, ,FFFF,65535,-1
scaled_data[450], 0x0000, ,0000,0,0
scaled_data[451], 0x0001, ,0001,1,1
scaled_data[452], 0x0001, ,0001,1,1
scaled_data[453], 0x0001, ,0001,1,1
scaled_data[454], 0x0001, ,0001,1,1
scaled_data[455], 0x0001, ,0001,1,1
scaled_data[456], 0xFFFF, ,FFFF,65535,-1
scaled_data[457], 0xFFFF, ,FFFF,65535,-1
scaled_data[458], 0xFFFF, ,FFFF,65535,-1
scaled_data[459], 0x0000, ,0000,0,0
scaled_data[460], 0x0000, ,0000,0,0
scaled_data[461], 0x0001, ,0001,1,1
scaled_data[462], 0x0001, ,0001,1,1
scaled_data[463], 0x0001, ,0001,1,1
scaled_data[464], 0x0001, ,0001,1,1
scaled_data[465], 0x0000, ,0000,0,0
scaled_data[466], 0x0000, ,0000,0,0
scaled_data[467], 0xFFFF, ,FFFF,65535,-1
scaled_data[468], 0xFFFF, ,FFFF,65535,-1
scaled_data[469], 0xFFFF, ,FFFF,65535,-1
scaled_data[470], 0x0000, ,0000,0,0
scaled_data[471], 0x0001, ,0001,1,1
scaled_data[472], 0x0001, ,0001,1,1
scaled_data[473], 0x0001, ,0001,1,1
scaled_data[474], 0x0001, ,0001,1,1
scaled_data[475], 0x0001, ,0001,1,1
scaled_data[476], 0xFFFF, ,FFFF,65535,-1
scaled_data[477], 0xFFFF, ,FFFF,65535,-1
scaled_data[478], 0xFFFF, ,FFFF,65535,-1
scaled_data[479], 0x0000, ,0000,0,0
scaled_data[480], 0x0000, ,0000,0,0
scaled_data[481], 0x0001, ,0001,1,1
scaled_data[482], 0x0001, ,0001,1,1
scaled_data[483], 0x0001, ,0001,1,1
scaled_data[484], 0x0001, ,0001,1,1
scaled_data[485], 0x0001, ,0001,1,1
scaled_data[486], 0xFFFF, ,FFFF,65535,-1
scaled_data[487], 0xFFFF, ,FFFF,65535,-1
scaled_data[488], 0xFFFF, ,FFFF,65535,-1
scaled_data[489], 0x0000, ,0000,0,0
scaled_data[490], 0x0001, ,0001,1,1
scaled_data[491], 0x0001, ,0001,1,1
scaled_data[492], 0x0001, ,0001,1,1
scaled_data[493], 0x0001, ,0001,1,1
scaled_data[494], 0x0001, ,0001,1,1
scaled_data[495], 0x0000, ,0000,0,0
scaled_data[496], 0xFFFF, ,FFFF,65535,-1
scaled_data[497], 0xFFFF, ,FFFF,65535,-1
scaled_data[498], 0xFFFF, ,FFFF,65535,-1
scaled_data[499], 0x0000, ,0000,0,0
scaled_data[500], 0x0001, ,0001,1,1
scaled_data[501], 0x0001, ,0001,1,1
scaled_data[502], 0x0001, ,0001,1,1
scaled_data[503], 0x0001, ,0001,1,1
scaled_data[504], 0x0001, ,0001,1,1
scaled_data[505], 0xFFFF, ,FFFF,65535,-1
scaled_data[506], 0xFFFF, ,FFFF,65535,-1
scaled_data[507], 0xFFFF, ,FFFF,65535,-1
scaled_data[508], 0x0000, ,0000,0,0
scaled_data[509], 0x0000, ,0000,0,0
scaled_data[510], 0x0001, ,0001,1,1
scaled_data[511], 0x0001, ,0001,1,1
